Date,1COV_X,ADS_X,ALV_X,BAS_X,BAYN_X,BEI_X,BMW_X,CON_X,DAI_X,DB1_X,DBK_X,DPW_X,DTE_X,EOAN_X,FME_X,FRE_X,HEI_X,HEN3_X,IFX_X,LHA_X,LIN_X,MRK_X,MTX_X,MUV2_X,RWE_X,SAP_X,SIE_X,VNA_X,VOW3_X,WDI_X,Index
2000-06-28,,59.3,375.9,42.13,39.89,88.5,31.45,17.65,56.29,,87.54,,63.59,51.71,82.1,179.0,62.5,61.75,88.0,25.0,42.73,32.5,,331.0,35.5,167.0,157.0,,24.75,,7056.049805
2000-06-29,,57.75,372.5,41.56,39.41,88.25,32.92,17.51,55.2,,87.48,,58.7,50.42,80.0,179.0,63.0,60.5,83.9,24.8,42.0,32.51,,335.0,35.81,156.0,154.62,,24.3,,6874.540039
2000-06-30,,57.94,376.3,42.1,40.88,90.0,31.65,17.6,54.63,,86.2,,59.8,50.5,83.52,172.5,64.6,59.8,82.55,24.21,42.1,33.5,,329.0,35.5,154.4,158.0,,24.74,,6898.209961
2000-07-03,,58.6,378.0,42.96,41.37,94.8,32.37,17.75,55.35,,88.7,,58.5,51.84,84.3,172.5,61.7,61.65,77.21,24.9,43.26,33.15,,338.0,35.0,157.0,162.99,,24.66,,6958.959961
2000-07-04,,57.75,362.6,43.41,42.02,99.0,33.35,17.51,56.63,,88.27,,56.0,52.26,87.5,172.5,61.7,62.65,78.5,25.02,44.82,33.15,,319.2,35.68,160.0,168.0,,25.0,,6944.359863
2000-07-05,,58.31,367.85,43.15,42.0,88.5,33.46,17.75,56.21,,89.52,,57.45,52.31,86.4,172.5,61.0,62.88,76.0,25.75,43.01,33.15,,321.0,35.69,155.5,167.12,,25.5,,6961.72998
2000-07-06,,58.1,368.0,42.3,41.34,88.5,36.19,17.82,55.5,,88.31,,58.45,52.97,89.49,172.5,61.0,62.5,76.2,26.6,43.4,34.0,,319.0,36.11,152.0,162.6,,25.5,,6951.089844
2000-07-07,,59.4,368.0,42.47,41.82,95.0,34.5,18.6,57.0,,89.89,,61.14,54.34,93.8,176.0,61.5,63.45,77.35,26.7,44.01,34.4,,320.5,36.98,155.9,162.5,,25.12,,7052.220215
2000-07-10,,57.7,362.8,42.15,42.04,99.0,34.53,18.77,58.05,,91.51,,61.35,54.99,91.88,176.0,63.0,64.0,77.88,26.9,44.2,33.2,,307.84,37.45,154.2,166.0,,25.12,,7070.819823999999
2000-07-11,,56.0,360.2,42.0,41.82,96.0,36.02,18.6,57.78,,91.35,,59.81,54.8,90.0,180.0,63.0,63.3,76.81,26.64,44.7,33.2,,307.1,36.8,154.5,166.31,,24.75,,7003.97998
2000-07-12,,56.99,362.0,43.5,43.41,96.0,37.61,18.55,57.58,,89.1,,57.93,54.3,89.6,180.0,63.0,62.5,79.05,26.9,45.82,33.2,,306.0,36.82,162.87,174.91,,24.75,,7065.970215
2000-07-13,,56.15,369.49,44.6,43.4,99.0,37.8,18.7,57.0,,90.6,,59.35,55.59,91.5,187.0,65.0,62.84,80.4,27.15,47.0,33.75,,312.19,37.03,177.5,180.0,,25.0,,7195.990234000001
2000-07-14,,54.99,392.6,43.65,42.5,97.51,36.43,18.8,56.7,,93.47,,59.69,56.8,90.86,187.0,65.0,62.67,85.0,27.11,47.9,33.85,,334.4,37.56,177.0,180.0,,24.53,,7318.379883
2000-07-17,,55.25,404.0,43.89,43.15,99.25,35.83,19.25,56.43,,97.12,,60.68,56.49,87.75,187.0,62.95,63.45,88.7,27.22,47.41,33.7,,330.5,37.95,183.98,181.5,,24.53,,7430.700195
2000-07-18,,57.84,404.0,44.25,42.85,101.5,36.5,19.65,57.65,,97.6,,60.99,57.48,88.49,187.0,63.27,64.9,84.92,26.8,47.18,33.95,,328.0,38.29,178.36,180.0,,26.25,,7406.910156
2000-07-19,,58.5,403.5,43.5,42.97,100.9,35.8,20.05,59.92,,95.98,,60.4,57.5,87.6,176.0,64.05,64.29,83.03,26.75,47.59,33.7,,330.0,38.15,173.5,176.0,,26.9,,7366.569823999999
2000-07-20,,58.85,410.1,43.86,43.7,99.25,37.98,20.39,60.26,,97.56,,57.17,57.13,86.1,176.0,65.6,65.5,84.88,27.5,48.13,34.7,,338.0,37.87,196.8,178.0,,27.55,,7480.140137
2000-07-21,,57.55,405.0,43.9,43.2,97.0,36.99,20.25,59.06,,97.85,,55.27,56.2,88.4,176.0,62.0,65.35,82.4,27.15,48.16,33.5,,327.35,37.97,191.1,175.0,,27.0,,7373.259765999999
2000-07-24,,59.5,410.5,44.63,43.85,98.5,37.5,20.16,58.0,,98.8,,48.79,57.61,89.2,176.0,62.0,68.0,82.0,27.0,48.5,33.5,,335.1,37.99,194.0,180.71,,27.55,,7328.310059
2000-07-25,,58.4,415.56,44.7,44.9,98.0,36.72,19.68,56.2,,99.76,,49.9,56.5,88.4,176.0,62.2,67.2,81.0,27.15,49.05,34.4,,348.4,37.67,197.75,178.0,,27.0,,7329.040039
2000-07-26,,58.5,410.5,44.95,44.85,99.0,37.1,20.09,57.2,,97.75,,51.09,57.98,89.2,176.0,63.1,68.7,77.44,26.98,48.55,34.4,,352.0,37.83,195.0,172.6,,27.39,,7302.120117
2000-07-27,,57.5,408.0,44.32,43.88,99.0,36.89,19.65,56.34,,97.17,,49.44,56.3,89.49,168.5,63.1,68.0,75.15,27.0,46.66,33.5,,351.0,37.65,190.0,167.55,,27.0,,7183.439941
2000-07-28,,57.89,405.0,44.5,45.25,100.5,36.45,20.21,56.8,,96.0,,47.15,58.99,89.49,168.5,65.3,67.5,71.96,27.0,46.77,33.5,,352.0,38.44,184.0,162.4,,27.7,,7128.299805
2000-07-31,,57.85,400.01,44.7,45.12,111.0,37.0,20.4,56.91,,96.25,,47.01,60.3,90.45,171.8,65.23,68.45,73.01,26.6,47.4,33.4,,357.0,38.5,195.0,167.0,,28.25,,7190.370117
2000-08-01,,57.99,392.94,44.74,45.1,110.0,36.2,20.25,56.7,,94.11,,46.74,59.35,88.76,171.8,67.4,65.13,73.14,26.6,46.3,34.01,,339.0,39.85,201.73,168.25,,27.85,,7145.529785
2000-08-02,,56.9,390.7,44.1,45.15,104.6,35.35,20.01,57.81,,98.0,,45.55,60.03,88.99,171.8,67.34,66.83,70.99,26.53,46.57,34.01,,325.6,39.5,200.0,165.9,,27.85,,7112.450195
2000-08-03,,56.9,392.48,44.75,45.3,110.0,36.3,19.9,57.1,,95.5,,45.29,59.94,91.0,171.8,69.4,68.7,68.5,26.85,46.9,37.1,,328.0,38.96,188.66,158.5,,28.01,,7037.910156
2000-08-04,,55.0,382.7,44.8,44.97,116.5,36.4,19.9,57.22,,94.59,,45.72,59.76,90.35,171.8,69.4,67.93,66.0,27.27,46.32,37.1,,329.67,39.33,190.1,157.81,,28.01,,7016.589844
2000-08-07,,54.3,384.0,45.21,45.5,116.5,36.7,20.2,58.35,,97.6,,46.36,59.17,91.8,190.68,68.0,68.55,66.3,27.3,46.9,37.1,,326.0,39.3,195.0,162.5,,28.01,,7113.220215
2000-08-08,,54.7,384.1,42.45,44.76,106.75,36.6,20.05,58.85,,98.1,,44.74,59.0,92.5,194.0,64.01,68.0,67.3,25.75,45.99,37.7,,332.99,39.48,197.51,166.25,,29.75,,7123.810059
2000-08-09,,55.31,383.0,41.95,44.4,108.0,37.4,19.95,61.2,,97.28,,46.7,58.7,93.9,194.0,67.39,67.0,72.26,25.57,46.54,40.3,,330.5,39.85,204.0,169.5,,30.3,,7226.709961
2000-08-10,,54.69,384.23,42.06,44.67,113.0,37.2,19.94,62.39,,98.1,,48.65,58.0,95.45,194.0,67.5,66.3,71.8,25.73,46.23,38.5,,336.0,40.42,210.9,168.4,,29.9,,7280.970215
2000-08-11,,54.9,391.74,41.91,45.8,113.0,37.75,20.02,62.35,,97.45,,48.35,57.6,94.74,205.0,67.5,67.42,71.19,25.48,46.23,39.5,,346.5,41.21,218.0,164.2,,29.9,,7322.97998
2000-08-14,,54.95,389.0,42.17,45.97,105.0,37.1,19.84,62.1,,97.06,,49.6,58.28,94.7,205.0,65.0,67.6,71.56,25.69,45.85,39.5,,335.1,41.33,215.2,165.5,,29.9,,7331.669922
2000-08-15,,54.89,385.95,42.25,46.75,114.0,36.65,20.03,61.5,,98.8,,48.5,58.65,97.3,210.0,65.5,69.79,73.6,26.2,45.8,39.0,,331.9,41.6,215.49,165.25,,29.8,,7307.430176000001
2000-08-16,,55.4,386.41,41.95,46.77,106.0,37.5,19.93,61.31,,102.6,,46.95,59.1,97.0,210.0,64.25,70.8,74.12,25.65,45.15,37.0,,335.38,41.5,217.9,165.0,,30.35,,7315.27002
2000-08-17,,55.15,384.5,41.38,46.04,97.0,37.5,19.75,61.05,,99.85,,47.19,57.35,95.6,210.0,63.5,69.3,74.5,25.72,44.8,37.0,,330.0,40.95,215.71,165.9,,30.35,,7278.430176000001
2000-08-18,,55.04,379.69,41.66,46.62,97.0,36.45,19.8,60.01,,97.49,,46.03,57.0,94.95,205.0,63.5,69.8,75.57,25.65,44.39,37.47,,323.8,41.15,216.2,169.92,,29.73,,7232.419922
2000-08-21,,54.75,377.8,41.82,46.9,102.5,36.34,19.8,60.05,,96.6,,43.67,57.47,96.71,205.0,60.5,74.2,74.4,25.67,44.17,37.47,,322.58,41.31,215.5,174.21,,29.73,,7199.339844
2000-08-22,,54.95,388.47,42.57,47.19,102.5,37.0,19.8,60.75,,98.2,,42.05,57.13,97.38,213.0,61.0,73.15,75.44,26.0,45.0,38.1,,326.71,41.8,213.0,175.1,,30.1,,7249.200195
2000-08-23,,54.85,388.2,42.02,47.39,103.5,36.8,20.05,61.1,,101.5,,42.4,58.44,96.5,213.0,61.0,73.1,73.7,25.0,44.59,38.5,,323.5,41.99,213.9,173.2,,30.85,,7232.779785
2000-08-24,,54.75,380.95,42.01,47.3,103.5,37.25,20.17,60.25,,99.9,,43.37,57.55,97.15,213.0,61.5,71.57,76.68,24.9,46.15,38.5,,319.5,42.3,213.5,173.8,,30.01,,7230.259765999999
2000-08-25,,54.75,384.79,42.19,48.68,103.5,37.35,20.25,60.64,,99.55,,44.3,57.01,96.0,205.0,61.5,72.4,76.8,24.82,46.28,37.3,,318.0,42.13,218.2,176.5,,30.01,,7307.169922
2000-08-28,,56.02,389.0,42.8,48.3,109.0,37.71,20.6,61.0,,98.73,,44.85,56.66,96.59,205.0,61.5,71.99,77.47,25.37,46.86,38.0,,324.1,42.42,220.0,177.75,,30.49,,7339.220215
2000-08-29,,57.73,387.9,42.55,47.83,107.0,38.15,20.6,59.8,,98.99,,44.69,55.75,96.0,205.0,61.0,71.42,76.5,25.25,48.05,37.9,,319.36,42.39,218.79,179.0,,29.6,,7294.399901999999
2000-08-30,,58.75,382.9,42.28,47.8,107.5,36.25,20.45,58.8,,97.29,,43.41,55.65,96.63,205.0,61.5,71.1,74.6,24.91,47.7,37.6,,312.3,42.0,218.99,176.35,,28.95,,7185.560059
2000-08-31,,60.62,379.5,41.77,47.5,101.0,36.56,20.46,57.9,,98.0,,43.25,53.96,97.5,195.0,61.0,72.6,74.87,24.92,47.4,36.21,,308.89,41.9,220.0,180.5,,29.01,,7216.450195
2000-09-01,,63.5,384.6,42.11,46.65,103.0,36.29,20.51,57.93,,98.4,,46.2,55.01,98.1,200.0,61.0,71.2,74.56,24.82,47.8,36.61,,313.5,41.9,232.0,185.5,,30.2,,7344.669922
2000-09-04,,63.35,384.7,42.75,46.64,112.0,37.0,20.45,58.45,,97.8,,49.01,55.11,98.4,199.6,61.7,72.4,75.0,23.87,48.4,36.6,,313.8,41.9,241.8,189.2,,29.6,,7445.560059
2000-09-05,,62.74,379.7,43.77,46.92,110.0,37.2,20.52,58.27,,98.25,,47.07,54.45,100.3,197.0,61.45,72.5,74.2,23.52,48.0,36.2,,310.78,41.9,240.0,188.0,,29.4,,7395.069823999999
2000-09-06,,62.55,388.23,43.78,46.89,112.5,36.85,20.66,58.6,,96.25,,46.56,53.74,97.96,195.5,61.6,71.0,70.14,24.0,47.32,35.8,,324.49,41.9,231.9,182.99,,29.79,,7333.02002
2000-09-07,,63.38,394.01,42.66,45.9,110.5,37.97,20.87,57.84,,96.7,,45.71,55.51,97.46,194.0,60.8,71.61,70.89,23.01,47.98,36.5,,329.01,41.9,230.0,184.67,,29.55,,7373.339844
2000-09-08,,63.89,392.35,41.9,44.5,110.0,37.98,20.94,57.91,,96.73,,44.65,55.37,97.6,,61.15,72.11,68.9,23.31,47.95,37.0,,326.0,41.9,229.0,177.25,,30.13,,7267.77002
2000-09-11,,64.74,383.0,42.05,44.35,106.5,37.51,20.55,58.22,,98.24,,42.81,55.53,98.01,194.0,60.0,71.0,68.15,23.43,47.9,35.91,,318.25,41.9,223.8,180.57,,29.4,,7214.450195
2000-09-12,,64.0,383.0,41.36,44.32,107.0,37.97,20.5,56.67,,94.5,,42.41,56.0,101.5,195.0,58.5,71.02,67.13,23.58,47.5,36.5,,314.01,41.9,215.08,179.35,,28.89,,7135.75
2000-09-13,,62.09,374.3,41.26,44.55,106.0,36.65,20.1,55.7,,94.8,,42.31,56.02,99.6,192.5,58.1,70.74,64.0,22.76,46.16,36.3,,305.0,41.9,211.2,175.49,,27.71,,7006.259765999999
2000-09-14,,61.4,375.0,41.55,44.5,113.4,37.32,20.34,56.02,,95.9,,43.0,54.3,102.22,190.5,57.0,69.4,63.2,23.95,46.55,36.5,,310.5,41.9,214.1,178.0,,28.3,,7048.5
2000-09-15,,61.0,370.0,41.69,44.02,105.0,36.74,20.12,54.99,,96.39,,43.24,53.4,100.01,192.97,56.5,68.0,61.0,24.65,46.02,36.5,,311.0,41.9,201.1,179.9,,29.4,,6999.540039
2000-09-18,,62.22,364.55,40.8,43.25,105.01,36.87,20.33,54.45,,96.38,,42.04,52.75,97.1,193.0,58.0,65.79,60.25,23.72,46.15,36.0,,309.4,41.9,200.1,175.0,,29.6,,6891.689941
2000-09-19,,60.0,368.9,41.28,43.56,110.99,37.97,19.24,54.0,,96.45,,42.16,54.95,97.69,198.0,58.1,65.5,61.0,23.49,46.15,36.3,,322.79,41.9,203.35,171.61,,29.5,,6937.740234000001
2000-09-20,,59.07,361.0,40.2,42.06,110.0,36.11,18.87,52.84,,95.1,,39.8,54.5,99.55,203.0,58.2,65.0,60.2,23.61,45.64,35.5,,315.0,41.9,200.5,166.0,,29.0,,6765.22998
2000-09-21,,57.85,354.45,39.58,41.3,104.85,37.59,18.7,51.98,,96.0,,39.25,54.3,100.59,205.0,57.0,66.0,58.55,21.46,45.53,35.9,,313.0,41.9,201.0,158.7,,29.3,,6682.919922
2000-09-22,,57.3,365.5,40.64,43.6,106.0,37.3,18.0,52.96,,94.14,,38.65,56.19,103.6,202.0,60.5,70.2,55.8,22.8,46.06,36.32,,329.5,41.9,202.5,152.5,,29.6,,6740.25
2000-09-25,,57.0,361.1,40.57,43.1,104.61,36.95,17.9,51.35,,92.5,,40.08,57.5,103.42,209.1,57.89,70.36,55.62,22.85,45.29,36.5,,324.25,41.9,209.2,158.5,,29.85,,6788.689941
2000-09-26,,59.38,364.55,40.49,42.39,106.4,37.6,18.15,51.45,,94.6,,38.4,57.62,103.2,213.0,57.3,69.92,55.0,22.89,46.14,36.0,,331.0,41.9,207.99,156.69,,29.7,,6765.040039
2000-09-27,,59.98,372.5,40.3,42.29,106.0,36.65,19.41,52.81,,96.25,,38.7,58.19,102.75,214.5,57.0,67.99,56.45,22.65,46.0,37.0,,328.5,41.9,217.0,154.45,,29.32,,6814.060059
2000-09-28,,61.9,374.1,40.49,42.36,107.52,37.95,19.6,50.01,,96.65,,39.62,58.65,103.2,215.0,56.8,67.52,55.05,23.41,45.53,38.8,,327.0,41.9,224.0,151.45,,29.5,,6832.759765999999
2000-09-29,,62.13,373.34,40.27,42.15,107.0,38.75,19.9,50.84,,93.7,,38.97,58.3,102.5,216.5,56.8,68.31,54.88,23.49,45.33,38.51,,338.0,41.9,222.13,146.0,,31.49,,6798.120117
2000-10-02,,61.95,378.5,40.51,43.26,109.0,39.7,20.15,50.9,,94.3,,39.6,57.16,100.0,218.72,56.98,67.76,55.95,23.86,45.69,41.5,,342.5,41.9,226.3,146.4,,32.0,,6862.259765999999
2000-10-03,,,,,,,,,,,,,,,,,,,,23.6,45.85,,,,41.9,,,,,,
2000-10-04,,61.28,376.0,41.7,44.13,106.1,41.2,20.1,50.21,,97.15,,40.14,57.89,100.55,219.99,56.4,66.85,55.08,23.22,46.65,42.5,,340.2,41.9,209.9,139.0,,32.85,,6823.430176000001
2000-10-05,,60.31,376.5,42.69,45.2,105.07,41.59,19.45,50.71,,98.64,,40.16,59.3,98.0,224.51,57.0,66.4,56.42,23.15,48.05,40.51,,343.55,44.0,201.5,146.8,,33.2,,6892.490234000001
2000-10-06,,59.92,379.7,42.95,45.91,110.0,39.4,18.77,51.31,,96.45,,38.3,60.33,94.5,223.0,58.02,64.8,53.33,22.3,48.46,41.5,,338.88,44.98,197.99,144.9,,33.7,,6776.390137
2000-10-09,,60.95,376.96,41.7,45.05,111.0,39.11,18.3,51.75,,94.84,,37.51,59.6,95.8,218.01,56.5,66.6,52.99,22.17,47.77,41.15,,338.23,43.48,191.99,141.49,,33.15,,6680.779785
2000-10-10,,61.94,375.15,42.16,45.14,111.0,39.25,18.3,53.3,,92.1,,37.18,59.7,96.5,224.0,58.0,67.56,50.01,22.55,47.15,42.0,,343.0,43.22,188.8,144.62,,32.13,,6673.149902
2000-10-11,,62.6,374.16,41.69,45.1,105.4,39.39,18.0,52.95,,85.7,,36.51,60.46,96.3,216.9,56.8,68.3,48.01,22.36,47.3,40.9,,341.0,44.46,175.0,140.4,,32.65,,6561.629883
2000-10-12,,61.0,364.5,40.5,43.75,105.0,38.99,17.95,51.6,,85.65,,35.9,59.97,95.9,214.2,56.5,66.5,47.75,21.86,45.16,40.0,,331.5,43.65,176.25,139.4,,32.3,,6465.259765999999
2000-10-13,,60.1,368.5,40.71,44.8,108.0,37.84,18.0,53.59,,87.98,,37.59,60.95,96.3,214.0,54.99,66.75,51.95,20.7,45.85,42.0,,332.5,44.61,191.1,148.99,,33.03,,6661.299805
2000-10-16,,60.0,365.5,40.1,44.84,107.75,38.2,17.8,53.9,,87.75,,38.38,59.95,95.69,211.5,54.89,66.29,49.5,21.12,46.0,39.5,,330.0,44.7,192.0,144.55,,33.3,,6627.25
2000-10-17,,56.8,360.13,40.75,45.35,110.0,37.89,17.0,54.03,,88.07,,37.38,59.25,97.04,216.0,54.01,65.47,46.49,20.98,46.09,41.3,,323.5,44.2,195.0,136.5,,32.5,,6531.709961
2000-10-18,,54.03,366.45,40.48,45.92,112.0,36.79,17.4,53.16,,85.42,,37.3,59.49,97.7,213.7,54.01,66.02,46.5,20.99,46.41,39.61,,328.1,43.98,194.0,130.75,,32.92,,6483.0
2000-10-19,,52.99,375.85,41.21,48.18,110.5,37.75,17.0,54.35,,89.79,,38.25,58.5,96.5,215.6,53.2,69.0,50.05,21.59,46.79,42.0,,337.5,45.0,180.0,140.0,,32.5,,6619.430176
2000-10-20,,52.69,378.0,40.55,47.01,110.25,36.9,17.25,54.72,,92.6,,38.3,60.0,94.0,217.98,51.0,68.71,49.39,21.34,47.03,42.0,,339.5,44.75,181.5,143.35,,31.55,,6618.430176
2000-10-23,,52.55,370.0,40.66,46.8,109.8,37.37,17.04,53.97,,91.72,,39.5,58.85,94.0,213.0,52.0,69.78,48.88,21.2,46.84,40.35,,338.7,43.68,185.0,144.0,,31.9,,6620.870117
2000-10-24,,52.7,376.0,41.9,47.0,107.8,37.23,17.07,53.5,,93.34,,42.2,59.65,94.49,215.0,54.1,70.5,51.2,22.1,47.11,42.0,,345.3,44.5,192.5,146.3,,31.7,,6802.810059
2000-10-25,,52.44,380.94,42.22,47.5,115.0,37.54,17.29,52.58,,92.82,,41.35,59.46,95.45,217.0,54.3,70.39,49.3,21.98,46.9,42.6,,347.62,44.99,186.2,142.45,,32.0,,6748.220215
2000-10-26,,52.87,384.47,42.2,48.3,115.0,37.69,17.28,52.0,,92.96,,42.2,60.44,95.6,217.0,53.2,69.69,47.75,21.9,46.61,42.6,,345.9,46.2,187.5,142.05,,31.6,,6767.899901999999
2000-10-27,,52.15,391.0,43.5,49.08,110.1,38.23,17.11,51.3,,93.19,,45.11,60.75,95.4,215.25,50.95,70.11,48.29,21.9,46.9,43.5,,358.5,46.2,193.0,144.31,,32.4,,6924.680176000001
2000-10-30,,52.6,393.81,45.0,49.48,118.0,38.01,17.5,52.03,,93.4,,44.01,59.77,94.35,215.5,51.6,71.0,47.92,22.35,48.4,45.0,,362.01,46.33,188.49,147.4,,32.95,,6926.569823999999
2000-10-31,,54.1,399.55,46.2,51.15,113.0,39.02,18.0,54.3,,96.48,,44.25,59.88,93.77,216.5,56.0,71.31,49.77,23.0,51.2,44.8,,370.5,47.25,193.9,150.05,,34.34,,7077.439941
2000-11-01,,53.55,400.4,45.85,51.49,117.0,39.5,18.07,56.04,,96.2,,42.49,60.95,94.62,219.0,58.5,71.1,49.0,23.4,51.1,44.52,,367.0,46.52,195.35,151.7,,34.5,,7059.069823999999
2000-11-02,,56.5,403.0,45.74,50.54,130.0,38.9,18.2,55.77,,98.01,,42.21,61.52,97.6,230.0,56.5,71.95,50.9,23.59,50.79,45.7,,377.3,46.24,190.51,153.31,,33.68,,7088.640137
2000-11-03,,56.88,399.45,45.92,51.5,123.55,40.0,17.85,55.6,,99.39,,41.23,62.42,98.5,227.0,56.1,73.2,53.0,23.4,51.6,47.1,,379.66,47.1,194.3,155.0,,33.8,,7128.27002
2000-11-06,,57.51,397.95,45.5,51.91,125.0,40.04,18.2,54.64,,98.9,,41.49,61.95,98.8,230.0,55.0,74.25,54.53,23.35,51.75,45.79,,374.19,47.55,198.62,153.89,,34.0,,7136.299805
2000-11-07,,59.85,394.64,44.7,51.95,129.9,39.45,18.13,54.15,,98.21,,41.9,63.27,99.65,231.0,55.5,75.21,51.45,23.73,52.05,46.5,,373.8,47.77,193.4,148.2,,34.04,,7076.279785
2000-11-08,,59.86,394.1,44.3,51.64,140.0,38.96,18.1,54.1,,97.95,,41.64,63.9,99.86,234.0,57.6,75.05,48.25,23.81,51.4,48.2,,372.9,48.5,190.5,140.81,,33.42,,7008.640137
2000-11-09,,59.3,401.01,43.46,50.95,134.0,39.1,18.23,54.85,,99.4,,40.18,63.5,100.4,237.0,59.99,75.35,47.01,24.05,51.19,49.35,,391.0,48.21,188.0,136.51,,33.75,,6959.5
2000-11-10,,58.59,406.13,43.69,49.93,133.9,38.75,18.1,53.8,,98.3,,38.95,64.0,100.5,247.01,54.99,77.0,43.7,23.94,51.31,48.6,,388.0,47.82,175.0,133.49,,33.37,,6851.689941
2000-11-13,,57.2,404.2,43.0,49.7,130.0,38.26,18.15,54.0,,96.1,,38.03,61.92,100.5,243.05,54.02,73.33,43.84,24.12,49.84,48.85,,380.0,47.12,165.0,130.5,,31.5,,6742.100098000001
2000-11-14,,59.06,410.0,43.9,51.3,121.0,39.56,18.2,54.7,,99.1,,40.95,63.1,103.0,243.4,52.0,69.0,47.51,24.21,50.65,50.0,,388.0,47.99,173.5,136.7,,33.05,,6966.649901999999
2000-11-15,,59.94,415.2,44.1,51.25,115.5,40.0,18.24,52.44,,99.1,,41.29,61.5,103.0,247.0,53.32,69.16,48.3,25.1,50.42,49.25,,389.5,46.6,171.2,137.95,,33.7,,6961.089844
2000-11-16,,60.36,411.74,43.61,49.63,114.0,39.0,17.4,51.75,,97.4,,40.25,61.4,101.0,245.0,55.0,69.5,46.07,24.97,50.84,49.5,,387.0,46.74,162.0,133.69,,33.25,,6842.109863
2000-11-17,,61.6,410.1,43.3,49.27,111.0,38.05,17.4,49.8,,96.7,,39.29,61.02,99.99,240.0,56.28,70.03,44.21,25.43,51.85,49.6,,386.7,45.98,155.95,131.65,,33.55,,6752.290039
2000-11-20,,62.66,403.61,42.55,48.21,119.9,36.9,16.97,47.65,,94.07,21.4,37.75,61.03,100.0,233.5,56.45,70.2,45.19,24.9,51.5,48.65,,381.0,46.0,152.9,126.5,,33.0,,6609.47998
2000-11-21,,64.89,403.2,43.36,49.3,115.0,36.45,16.66,46.64,,93.3,22.92,38.79,64.29,99.0,221.0,55.9,71.11,45.83,24.75,52.75,45.5,,377.95,47.38,153.0,129.23,,33.1,,6678.069824
2000-11-22,,63.9,395.0,43.06,48.7,116.0,34.98,16.3,46.55,,89.0,23.0,37.76,64.01,98.25,217.75,55.8,71.93,43.61,24.85,52.31,45.0,,363.36,48.5,138.99,127.4,,31.82,,6510.540039
2000-11-23,,62.9,395.2,43.0,48.65,120.05,35.07,16.75,48.48,,87.88,23.03,38.84,64.7,98.7,223.0,55.0,70.0,45.95,24.53,52.22,46.9,,360.0,49.44,145.95,131.95,,32.7,,6601.0
2000-11-24,,64.5,399.4,43.65,49.12,123.1,34.96,16.67,48.07,,89.1,22.48,40.0,64.59,97.7,228.0,55.0,69.7,49.3,24.75,52.0,47.1,,360.36,49.03,141.22,136.1,,31.9,,6664.180176
2000-11-27,,64.76,397.8,43.76,49.89,123.5,35.53,16.83,47.29,,89.98,22.65,40.07,63.31,96.38,225.0,54.99,69.6,51.2,25.47,52.55,47.2,,364.4,47.37,146.35,138.59,,33.43,,6696.910156
2000-11-28,,65.4,397.97,44.25,51.05,121.0,36.6,16.59,46.65,,88.5,22.5,38.85,63.68,97.47,221.0,55.0,70.25,47.93,25.66,53.6,46.8,,376.0,47.25,137.0,134.57,,35.15,,6625.560059
2000-11-29,,65.25,401.42,44.32,51.22,128.0,36.45,16.45,45.8,,86.38,22.1,38.43,65.4,98.9,224.01,53.65,72.96,47.3,25.6,53.62,45.0,,382.83,48.64,127.0,137.01,,35.33,,6598.319824
2000-11-30,,65.25,396.6,43.35,50.25,121.5,34.15,16.55,44.01,,82.9,22.42,36.11,65.0,95.3,231.9,53.0,69.21,43.61,24.44,52.5,44.7,,373.7,49.83,122.0,130.7,,32.85,,6372.330078
2000-12-01,,64.5,405.25,44.15,50.97,116.5,33.43,16.51,45.65,,85.5,22.6,37.34,66.55,87.65,211.99,51.95,68.93,45.15,24.33,52.8,46.55,,368.36,51.7,131.35,136.2,,32.75,,6512.910156
2000-12-04,,66.51,406.23,43.93,50.96,114.9,32.65,15.96,46.35,,81.92,22.55,35.98,64.75,86.4,205.0,52.8,69.4,44.7,24.35,52.52,45.65,,366.24,49.7,125.6,132.9,,32.4,,6408.100098
2000-12-05,,69.51,408.4,46.19,52.46,125.9,33.95,16.3,48.49,,86.5,23.02,37.19,65.4,90.0,207.2,54.7,69.4,49.29,25.01,52.98,47.0,,369.0,49.43,137.9,142.5,,33.1,,6637.089844
2000-12-06,,68.8,393.75,46.83,53.95,127.5,34.41,16.5,48.23,,90.0,23.0,37.19,61.75,90.5,208.5,54.41,68.7,50.38,25.25,52.12,44.8,,348.3,46.83,141.5,145.26,,33.56,,6622.25
2000-12-07,,68.7,390.9,47.2,53.6,130.9,33.8,16.25,47.45,,89.16,23.23,36.75,63.11,89.5,208.0,53.6,68.62,49.41,25.02,52.44,44.5,,345.0,47.35,136.0,145.0,,32.95,,6566.080078
2000-12-08,,68.45,393.88,47.95,55.6,128.25,35.31,17.45,48.35,,90.25,23.61,36.98,62.2,90.11,207.9,51.6,70.43,51.78,25.01,52.5,42.54,,345.34,48.1,141.0,149.65,,33.71,,6691.25
2000-12-11,,66.2,396.06,46.99,55.04,119.8,35.61,17.3,49.76,,93.97,23.4,39.59,62.0,91.9,209.0,53.0,67.34,51.94,25.0,52.1,44.3,,347.2,45.63,152.0,149.5,,34.0,,6782.52002
